title,content,text,category,sentiment,source,url,date,scraped_at,text_length,quality_score,service_relevance
CBS_Nepal - Census Report: Environment Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Environment Census Analysis 2024 Statistical analysis completed.,environment,neutral,CBS_Nepal,https://cbs.nepal/report/179,2025-07-13T23:18:05.323254,2025-11-24T23:18:05.323257,31,0.8798155038919335,0.9022865994586357
CBS_Nepal - Census Report: Social_Welfare Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Social_Welfare Census Analysis 2024 Statistical analysis completed.,social_welfare,neutral,CBS_Nepal,https://cbs.nepal/report/180,2025-10-09T23:18:05.323264,2025-11-24T23:18:05.323267,31,0.9490374783311826,0.9604631086220036
CBS_Nepal - Census Report: Agriculture Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Agriculture Census Analysis 2024 Statistical analysis completed.,agriculture,neutral,CBS_Nepal,https://cbs.nepal/report/181,2025-04-10T23:18:05.323274,2025-11-24T23:18:05.323277,31,0.8677287004507865,0.9705262544085962
CBS_Nepal - Census Report: Employment Census Analysis 2024,Labor force data indicates significant growth. 1445 employed persons across 20 sectors. Unemployment rate stands at 87%.,CBS_Nepal Census Report Employment Census Analysis 2024 Labor force data indicates significant growth. 1445 employed persons across 20 sectors. Unemployment rate stands at 87%.,employment,neutral,CBS_Nepal,https://cbs.nepal/report/182,2025-04-01T23:18:05.323285,2025-11-24T23:18:05.323289,120,0.9466564881574611,0.9496934870679236
CBS_Nepal - Census Report: Infrastructure Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Infrastructure Census Analysis 2024 Statistical analysis completed.,infrastructure,neutral,CBS_Nepal,https://cbs.nepal/report/183,2024-12-15T23:18:05.323296,2025-11-24T23:18:05.323299,31,0.9335370809632224,0.9346361755596334
CBS_Nepal - Census Report: Agriculture Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Agriculture Census Analysis 2024 Statistical analysis completed.,agriculture,neutral,CBS_Nepal,https://cbs.nepal/report/184,2025-10-31T23:18:05.323306,2025-11-24T23:18:05.323309,31,0.9127409663688497,0.9364427315170698
CBS_Nepal - Census Report: Education Census Analysis 2024,Education statistics reveal substantial progress. 19985 schools educate 357270 students. Literacy rate achieved 51% in target areas.,CBS_Nepal Census Report Education Census Analysis 2024 Education statistics reveal substantial progress. 19985 schools educate 357270 students. Literacy rate achieved 51% in target areas.,education,neutral,CBS_Nepal,https://cbs.nepal/report/185,2024-11-29T23:18:05.323318,2025-11-24T23:18:05.323321,132,0.8564378839691761,0.9086389565536314
CBS_Nepal - Census Report: Employment Census Analysis 2024,Labor force data indicates significant growth. 72336 employed persons across 15 sectors. Unemployment rate stands at 95%.,CBS_Nepal Census Report Employment Census Analysis 2024 Labor force data indicates significant growth. 72336 employed persons across 15 sectors. Unemployment rate stands at 95%.,employment,neutral,CBS_Nepal,https://cbs.nepal/report/186,2025-03-15T23:18:05.323329,2025-11-24T23:18:05.323332,121,0.9634210932962752,0.9186733002012848
CBS_Nepal - Census Report: Agriculture Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Agriculture Census Analysis 2024 Statistical analysis completed.,agriculture,neutral,CBS_Nepal,https://cbs.nepal/report/187,2025-11-22T23:18:05.323339,2025-11-24T23:18:05.323342,31,0.9631088049092993,0.9111299840885708
CBS_Nepal - Census Report: Employment Census Analysis 2024,Labor force data indicates substantial growth. 45133 employed persons across 9 sectors. Unemployment rate stands at 90%.,CBS_Nepal Census Report Employment Census Analysis 2024 Labor force data indicates substantial growth. 45133 employed persons across 9 sectors. Unemployment rate stands at 90%.,employment,neutral,CBS_Nepal,https://cbs.nepal/report/188,2025-01-18T23:18:05.323351,2025-11-24T23:18:05.323357,120,0.9402213164510772,0.9828330205852881
CBS_Nepal - Census Report: Social_Welfare Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Social_Welfare Census Analysis 2024 Statistical analysis completed.,social_welfare,neutral,CBS_Nepal,https://cbs.nepal/report/189,2025-09-20T23:18:05.323369,2025-11-24T23:18:05.323372,31,0.9233341715206758,0.9144439906622538
CBS_Nepal - Census Report: Infrastructure Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Infrastructure Census Analysis 2024 Statistical analysis completed.,infrastructure,neutral,CBS_Nepal,https://cbs.nepal/report/190,2025-07-06T23:18:05.323380,2025-11-24T23:18:05.323382,31,0.9564261679682944,0.9310932400621083
CBS_Nepal - Census Report: Environment Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Environment Census Analysis 2024 Statistical analysis completed.,environment,neutral,CBS_Nepal,https://cbs.nepal/report/191,2025-05-02T23:18:05.323389,2025-11-24T23:18:05.323392,31,0.9216370217350921,0.9873166927897699
CBS_Nepal - Census Report: Education Census Analysis 2024,Education statistics reveal moderate progress. 48596 schools educate 3624998 students. Literacy rate achieved 71% in target areas.,CBS_Nepal Census Report Education Census Analysis 2024 Education statistics reveal moderate progress. 48596 schools educate 3624998 students. Literacy rate achieved 71% in target areas.,education,neutral,CBS_Nepal,https://cbs.nepal/report/192,2025-03-04T23:18:05.323402,2025-11-24T23:18:05.323405,130,0.8811261746891397,0.9513054231300363
CBS_Nepal - Census Report: Agriculture Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Agriculture Census Analysis 2024 Statistical analysis completed.,agriculture,neutral,CBS_Nepal,https://cbs.nepal/report/193,2025-02-26T23:18:05.323412,2025-11-24T23:18:05.323415,31,0.9402524736037804,0.9241054018657107
CBS_Nepal - Census Report: Agriculture Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Agriculture Census Analysis 2024 Statistical analysis completed.,agriculture,neutral,CBS_Nepal,https://cbs.nepal/report/194,2025-08-20T23:18:05.323423,2025-11-24T23:18:05.323426,31,0.869587140058504,0.9057311510472917
CBS_Nepal - Census Report: Agriculture Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Agriculture Census Analysis 2024 Statistical analysis completed.,agriculture,neutral,CBS_Nepal,https://cbs.nepal/report/195,2025-02-04T23:18:05.323433,2025-11-24T23:18:05.323436,31,0.9527105752360144,0.928119110449379
CBS_Nepal - Census Report: Environment Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Environment Census Analysis 2024 Statistical analysis completed.,environment,neutral,CBS_Nepal,https://cbs.nepal/report/196,2024-11-28T23:18:05.323444,2025-11-24T23:18:05.323448,31,0.9671224621504483,0.9893183523726092
CBS_Nepal - Census Report: Social_Welfare Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Social_Welfare Census Analysis 2024 Statistical analysis completed.,social_welfare,neutral,CBS_Nepal,https://cbs.nepal/report/197,2025-07-25T23:18:05.323455,2025-11-24T23:18:05.323458,31,0.9663309567697248,0.9267400209562511
CBS_Nepal - Census Report: Health Census Analysis 2024,"Population health indicators show significant improvement. 40021 health facilities serve 3612281 population. Maternal mortality rate at 63 per 100,000 births.","CBS_Nepal Census Report Health Census Analysis 2024 Population health indicators show significant improvement. 40021 health facilities serve 3612281 population. Maternal mortality rate at 63 per 100,000 births.",health,neutral,CBS_Nepal,https://cbs.nepal/report/198,2025-01-18T23:18:05.323467,2025-11-24T23:18:05.323470,158,0.8577870348026412,0.9599394489603453
CBS_Nepal - Census Report: Infrastructure Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Infrastructure Census Analysis 2024 Statistical analysis completed.,infrastructure,neutral,CBS_Nepal,https://cbs.nepal/report/199,2025-10-09T23:18:05.323478,2025-11-24T23:18:05.323480,31,0.9524983034193971,0.9326923739666501
CBS_Nepal - Census Report: Health Census Analysis 2024,"Population health indicators show substantial improvement. 93589 health facilities serve 1416296 population. Maternal mortality rate at 87 per 100,000 births.","CBS_Nepal Census Report Health Census Analysis 2024 Population health indicators show substantial improvement. 93589 health facilities serve 1416296 population. Maternal mortality rate at 87 per 100,000 births.",health,neutral,CBS_Nepal,https://cbs.nepal/report/200,2024-12-25T23:18:05.323489,2025-11-24T23:18:05.323492,158,0.9646659754827855,0.9117694573601957
CBS_Nepal - Census Report: Agriculture Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Agriculture Census Analysis 2024 Statistical analysis completed.,agriculture,neutral,CBS_Nepal,https://cbs.nepal/report/201,2025-03-14T23:18:05.323499,2025-11-24T23:18:05.323502,31,0.8860846542734212,0.9562947529000864
CBS_Nepal - Census Report: Health Census Analysis 2024,"Population health indicators show significant improvement. 30558 health facilities serve 3994487 population. Maternal mortality rate at 72 per 100,000 births.","CBS_Nepal Census Report Health Census Analysis 2024 Population health indicators show significant improvement. 30558 health facilities serve 3994487 population. Maternal mortality rate at 72 per 100,000 births.",health,neutral,CBS_Nepal,https://cbs.nepal/report/202,2024-12-10T23:18:05.323511,2025-11-24T23:18:05.323514,158,0.8855342090564248,0.9516512900326515
CBS_Nepal - Census Report: Education Census Analysis 2024,Education statistics reveal moderate progress. 91791 schools educate 614010 students. Literacy rate achieved 84% in target areas.,CBS_Nepal Census Report Education Census Analysis 2024 Education statistics reveal moderate progress. 91791 schools educate 614010 students. Literacy rate achieved 84% in target areas.,education,neutral,CBS_Nepal,https://cbs.nepal/report/203,2025-10-07T23:18:05.323523,2025-11-24T23:18:05.323526,129,0.9694821995976348,0.9016856508208229
CBS_Nepal - Census Report: Social_Welfare Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Social_Welfare Census Analysis 2024 Statistical analysis completed.,social_welfare,neutral,CBS_Nepal,https://cbs.nepal/report/204,2025-06-28T23:18:05.323533,2025-11-24T23:18:05.323535,31,0.8984658048366293,0.9084642256143588
CBS_Nepal - Census Report: Environment Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Environment Census Analysis 2024 Statistical analysis completed.,environment,neutral,CBS_Nepal,https://cbs.nepal/report/205,2025-08-07T23:18:05.323543,2025-11-24T23:18:05.323546,31,0.9049205564831049,0.9758338008471705
CBS_Nepal - Census Report: Health Census Analysis 2024,"Population health indicators show significant improvement. 70561 health facilities serve 321573 population. Maternal mortality rate at 78 per 100,000 births.","CBS_Nepal Census Report Health Census Analysis 2024 Population health indicators show significant improvement. 70561 health facilities serve 321573 population. Maternal mortality rate at 78 per 100,000 births.",health,neutral,CBS_Nepal,https://cbs.nepal/report/206,2025-06-01T23:18:05.323554,2025-11-24T23:18:05.323557,157,0.9056841612396512,0.9437068217640064
CBS_Nepal - Census Report: Environment Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Environment Census Analysis 2024 Statistical analysis completed.,environment,neutral,CBS_Nepal,https://cbs.nepal/report/207,2025-07-25T23:18:05.323565,2025-11-24T23:18:05.323568,31,0.9323071800894109,0.937258586521464
CBS_Nepal - Census Report: Infrastructure Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Infrastructure Census Analysis 2024 Statistical analysis completed.,infrastructure,neutral,CBS_Nepal,https://cbs.nepal/report/208,2025-07-19T23:18:05.323575,2025-11-24T23:18:05.323577,31,0.9163159587853371,0.9608527158184923
CBS_Nepal - Census Report: Employment Census Analysis 2024,Labor force data indicates moderate growth. 78058 employed persons across 10 sectors. Unemployment rate stands at 50%.,CBS_Nepal Census Report Employment Census Analysis 2024 Labor force data indicates moderate growth. 78058 employed persons across 10 sectors. Unemployment rate stands at 50%.,employment,neutral,CBS_Nepal,https://cbs.nepal/report/209,2025-06-22T23:18:05.323586,2025-11-24T23:18:05.323589,118,0.9204291057870821,0.95525173792174
CBS_Nepal - Census Report: Education Census Analysis 2024,Education statistics reveal moderate progress. 99420 schools educate 4561567 students. Literacy rate achieved 76% in target areas.,CBS_Nepal Census Report Education Census Analysis 2024 Education statistics reveal moderate progress. 99420 schools educate 4561567 students. Literacy rate achieved 76% in target areas.,education,neutral,CBS_Nepal,https://cbs.nepal/report/210,2025-10-01T23:18:05.323604,2025-11-24T23:18:05.323607,130,0.9180974138600392,0.9696273344125341
CBS_Nepal - Census Report: Infrastructure Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Infrastructure Census Analysis 2024 Statistical analysis completed.,infrastructure,neutral,CBS_Nepal,https://cbs.nepal/report/211,2025-11-08T23:18:05.323614,2025-11-24T23:18:05.323617,31,0.8716170700725733,0.9512529741407739
CBS_Nepal - Census Report: Environment Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Environment Census Analysis 2024 Statistical analysis completed.,environment,neutral,CBS_Nepal,https://cbs.nepal/report/212,2025-03-25T23:18:05.323624,2025-11-24T23:18:05.323627,31,0.8671972673823677,0.906054660063568
CBS_Nepal - Census Report: Social_Welfare Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Social_Welfare Census Analysis 2024 Statistical analysis completed.,social_welfare,neutral,CBS_Nepal,https://cbs.nepal/report/213,2024-11-27T23:18:05.323635,2025-11-24T23:18:05.323638,31,0.8796675474635388,0.9711845401512601
CBS_Nepal - Census Report: Education Census Analysis 2024,Education statistics reveal significant progress. 76488 schools educate 1929106 students. Literacy rate achieved 79% in target areas.,CBS_Nepal Census Report Education Census Analysis 2024 Education statistics reveal significant progress. 76488 schools educate 1929106 students. Literacy rate achieved 79% in target areas.,education,neutral,CBS_Nepal,https://cbs.nepal/report/214,2025-06-21T23:18:05.323646,2025-11-24T23:18:05.323651,133,0.978558350403912,0.9615249584478872
CBS_Nepal - Census Report: Agriculture Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Agriculture Census Analysis 2024 Statistical analysis completed.,agriculture,neutral,CBS_Nepal,https://cbs.nepal/report/215,2025-10-11T23:18:05.323659,2025-11-24T23:18:05.323662,31,0.9164669208879745,0.9254802851551405
CBS_Nepal - Census Report: Infrastructure Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Infrastructure Census Analysis 2024 Statistical analysis completed.,infrastructure,neutral,CBS_Nepal,https://cbs.nepal/report/216,2025-02-12T23:18:05.323670,2025-11-24T23:18:05.323672,31,0.9555564619064459,0.9402873285428064
CBS_Nepal - Census Report: Employment Census Analysis 2024,Labor force data indicates moderate growth. 69932 employed persons across 16 sectors. Unemployment rate stands at 87%.,CBS_Nepal Census Report Employment Census Analysis 2024 Labor force data indicates moderate growth. 69932 employed persons across 16 sectors. Unemployment rate stands at 87%.,employment,neutral,CBS_Nepal,https://cbs.nepal/report/217,2025-08-12T23:18:05.323681,2025-11-24T23:18:05.323684,118,0.9315064567337188,0.9128056726721661
CBS_Nepal - Census Report: Environment Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Environment Census Analysis 2024 Statistical analysis completed.,environment,neutral,CBS_Nepal,https://cbs.nepal/report/218,2024-12-30T23:18:05.323692,2025-11-24T23:18:05.323695,31,0.9400114825042638,0.9588870253599368
CBS_Nepal - Census Report: Agriculture Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Agriculture Census Analysis 2024 Statistical analysis completed.,agriculture,neutral,CBS_Nepal,https://cbs.nepal/report/219,2025-10-15T23:18:05.323702,2025-11-24T23:18:05.323705,31,0.9094583751080442,0.9455443482450916
CBS_Nepal - Census Report: Employment Census Analysis 2024,Labor force data indicates significant growth. 36392 employed persons across 11 sectors. Unemployment rate stands at 51%.,CBS_Nepal Census Report Employment Census Analysis 2024 Labor force data indicates significant growth. 36392 employed persons across 11 sectors. Unemployment rate stands at 51%.,employment,neutral,CBS_Nepal,https://cbs.nepal/report/220,2025-05-28T23:18:05.323715,2025-11-24T23:18:05.323718,121,0.9315286611515033,0.9513967420425437
CBS_Nepal - Census Report: Infrastructure Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Infrastructure Census Analysis 2024 Statistical analysis completed.,infrastructure,neutral,CBS_Nepal,https://cbs.nepal/report/221,2025-04-18T23:18:05.323726,2025-11-24T23:18:05.323729,31,0.9648807725535464,0.9594298120340158
CBS_Nepal - Census Report: Health Census Analysis 2024,"Population health indicators show moderate improvement. 99140 health facilities serve 823111 population. Maternal mortality rate at 66 per 100,000 births.","CBS_Nepal Census Report Health Census Analysis 2024 Population health indicators show moderate improvement. 99140 health facilities serve 823111 population. Maternal mortality rate at 66 per 100,000 births.",health,neutral,CBS_Nepal,https://cbs.nepal/report/222,2025-06-15T23:18:05.323737,2025-11-24T23:18:05.323740,154,0.9518626296379744,0.917347464246126
CBS_Nepal - Census Report: Health Census Analysis 2024,"Population health indicators show significant improvement. 44092 health facilities serve 4884717 population. Maternal mortality rate at 64 per 100,000 births.","CBS_Nepal Census Report Health Census Analysis 2024 Population health indicators show significant improvement. 44092 health facilities serve 4884717 population. Maternal mortality rate at 64 per 100,000 births.",health,neutral,CBS_Nepal,https://cbs.nepal/report/223,2025-11-22T23:18:05.323748,2025-11-24T23:18:05.323751,158,0.9449184675031452,0.9779720648791033
CBS_Nepal - Census Report: Governance Census Analysis 2024,Administrative efficiency metrics show substantial performance. 84552 service centers serve 4051421 citizens. Digital adoption at 56%.,CBS_Nepal Census Report Governance Census Analysis 2024 Administrative efficiency metrics show substantial performance. 84552 service centers serve 4051421 citizens. Digital adoption at 56%.,governance,neutral,CBS_Nepal,https://cbs.nepal/report/224,2025-06-07T23:18:05.323759,2025-11-24T23:18:05.323762,134,0.8807197009972463,0.9148959354523403
CBS_Nepal - Census Report: Environment Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Environment Census Analysis 2024 Statistical analysis completed.,environment,neutral,CBS_Nepal,https://cbs.nepal/report/225,2025-01-05T23:18:05.323769,2025-11-24T23:18:05.323772,31,0.9137221622407503,0.9172427565735616
CBS_Nepal - Census Report: Agriculture Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Agriculture Census Analysis 2024 Statistical analysis completed.,agriculture,neutral,CBS_Nepal,https://cbs.nepal/report/226,2025-03-26T23:18:05.323780,2025-11-24T23:18:05.323783,31,0.853819432367206,0.9037452999865095
CBS_Nepal - Census Report: Employment Census Analysis 2024,Labor force data indicates substantial growth. 7863 employed persons across 16 sectors. Unemployment rate stands at 86%.,CBS_Nepal Census Report Employment Census Analysis 2024 Labor force data indicates substantial growth. 7863 employed persons across 16 sectors. Unemployment rate stands at 86%.,employment,neutral,CBS_Nepal,https://cbs.nepal/report/227,2024-12-28T23:18:05.323791,2025-11-24T23:18:05.323794,120,0.8924079908325134,0.9046641375245132
CBS_Nepal - Census Report: Environment Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Environment Census Analysis 2024 Statistical analysis completed.,environment,neutral,CBS_Nepal,https://cbs.nepal/report/228,2025-01-18T23:18:05.323801,2025-11-24T23:18:05.323804,31,0.8848105760425784,0.964921409129104
CBS_Nepal - Census Report: Employment Census Analysis 2024,Labor force data indicates substantial growth. 26738 employed persons across 6 sectors. Unemployment rate stands at 83%.,CBS_Nepal Census Report Employment Census Analysis 2024 Labor force data indicates substantial growth. 26738 employed persons across 6 sectors. Unemployment rate stands at 83%.,employment,neutral,CBS_Nepal,https://cbs.nepal/report/229,2025-01-24T23:18:05.323812,2025-11-24T23:18:05.323816,120,0.8792523581511567,0.9153495351989615
CBS_Nepal - Census Report: Agriculture Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Agriculture Census Analysis 2024 Statistical analysis completed.,agriculture,neutral,CBS_Nepal,https://cbs.nepal/report/230,2025-10-15T23:18:05.323824,2025-11-24T23:18:05.323827,31,0.9291728237454778,0.9744306835707793
CBS_Nepal - Census Report: Education Census Analysis 2024,Education statistics reveal moderate progress. 1960 schools educate 4664232 students. Literacy rate achieved 66% in target areas.,CBS_Nepal Census Report Education Census Analysis 2024 Education statistics reveal moderate progress. 1960 schools educate 4664232 students. Literacy rate achieved 66% in target areas.,education,neutral,CBS_Nepal,https://cbs.nepal/report/231,2025-10-18T23:18:05.323836,2025-11-24T23:18:05.323838,129,0.9298204694452252,0.9262732912121533
CBS_Nepal - Census Report: Infrastructure Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Infrastructure Census Analysis 2024 Statistical analysis completed.,infrastructure,neutral,CBS_Nepal,https://cbs.nepal/report/232,2025-06-16T23:18:05.323846,2025-11-24T23:18:05.323848,31,0.9569209578465897,0.9606314764089877
CBS_Nepal - Census Report: Education Census Analysis 2024,Education statistics reveal substantial progress. 73025 schools educate 4239185 students. Literacy rate achieved 68% in target areas.,CBS_Nepal Census Report Education Census Analysis 2024 Education statistics reveal substantial progress. 73025 schools educate 4239185 students. Literacy rate achieved 68% in target areas.,education,neutral,CBS_Nepal,https://cbs.nepal/report/233,2025-10-04T23:18:05.323857,2025-11-24T23:18:05.323859,133,0.8948493109017007,0.9114626712520711
CBS_Nepal - Census Report: Education Census Analysis 2024,Education statistics reveal moderate progress. 51910 schools educate 4063318 students. Literacy rate achieved 50% in target areas.,CBS_Nepal Census Report Education Census Analysis 2024 Education statistics reveal moderate progress. 51910 schools educate 4063318 students. Literacy rate achieved 50% in target areas.,education,neutral,CBS_Nepal,https://cbs.nepal/report/234,2025-09-03T23:18:05.323869,2025-11-24T23:18:05.323872,130,0.9138506318957897,0.981598850685354
CBS_Nepal - Census Report: Education Census Analysis 2024,Education statistics reveal moderate progress. 59496 schools educate 2335657 students. Literacy rate achieved 63% in target areas.,CBS_Nepal Census Report Education Census Analysis 2024 Education statistics reveal moderate progress. 59496 schools educate 2335657 students. Literacy rate achieved 63% in target areas.,education,neutral,CBS_Nepal,https://cbs.nepal/report/235,2024-12-12T23:18:05.323880,2025-11-24T23:18:05.323883,130,0.8788987133078063,0.9230446632038968
CBS_Nepal - Census Report: Governance Census Analysis 2024,Administrative efficiency metrics show moderate performance. 75281 service centers serve 1649562 citizens. Digital adoption at 60%.,CBS_Nepal Census Report Governance Census Analysis 2024 Administrative efficiency metrics show moderate performance. 75281 service centers serve 1649562 citizens. Digital adoption at 60%.,governance,neutral,CBS_Nepal,https://cbs.nepal/report/236,2025-04-04T23:18:05.323893,2025-11-24T23:18:05.323896,131,0.913940662097144,0.9692218134946855
CBS_Nepal - Census Report: Employment Census Analysis 2024,Labor force data indicates substantial growth. 48067 employed persons across 15 sectors. Unemployment rate stands at 93%.,CBS_Nepal Census Report Employment Census Analysis 2024 Labor force data indicates substantial growth. 48067 employed persons across 15 sectors. Unemployment rate stands at 93%.,employment,neutral,CBS_Nepal,https://cbs.nepal/report/237,2025-10-08T23:18:05.323905,2025-11-24T23:18:05.323909,121,0.879163017254944,0.9384058441988267
CBS_Nepal - Census Report: Agriculture Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Agriculture Census Analysis 2024 Statistical analysis completed.,agriculture,neutral,CBS_Nepal,https://cbs.nepal/report/238,2025-11-04T23:18:05.323916,2025-11-24T23:18:05.323918,31,0.9334158076053984,0.9431027793387915
CBS_Nepal - Census Report: Health Census Analysis 2024,"Population health indicators show moderate improvement. 82703 health facilities serve 2185338 population. Maternal mortality rate at 64 per 100,000 births.","CBS_Nepal Census Report Health Census Analysis 2024 Population health indicators show moderate improvement. 82703 health facilities serve 2185338 population. Maternal mortality rate at 64 per 100,000 births.",health,neutral,CBS_Nepal,https://cbs.nepal/report/239,2025-06-27T23:18:05.323927,2025-11-24T23:18:05.323929,155,0.9621476561521184,0.9551107847951652
CBS_Nepal - Census Report: Agriculture Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Agriculture Census Analysis 2024 Statistical analysis completed.,agriculture,neutral,CBS_Nepal,https://cbs.nepal/report/240,2025-09-14T23:18:05.323939,2025-11-24T23:18:05.323942,31,0.9316782486273846,0.9602025441930842
CBS_Nepal - Census Report: Infrastructure Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Infrastructure Census Analysis 2024 Statistical analysis completed.,infrastructure,neutral,CBS_Nepal,https://cbs.nepal/report/241,2024-12-31T23:18:05.323949,2025-11-24T23:18:05.323951,31,0.8628585100510234,0.9652304470949875
CBS_Nepal - Census Report: Education Census Analysis 2024,Education statistics reveal substantial progress. 31665 schools educate 3577792 students. Literacy rate achieved 75% in target areas.,CBS_Nepal Census Report Education Census Analysis 2024 Education statistics reveal substantial progress. 31665 schools educate 3577792 students. Literacy rate achieved 75% in target areas.,education,neutral,CBS_Nepal,https://cbs.nepal/report/242,2025-08-04T23:18:05.323960,2025-11-24T23:18:05.323963,133,0.9495814716955585,0.9280719029783067
CBS_Nepal - Census Report: Employment Census Analysis 2024,Labor force data indicates significant growth. 10606 employed persons across 16 sectors. Unemployment rate stands at 91%.,CBS_Nepal Census Report Employment Census Analysis 2024 Labor force data indicates significant growth. 10606 employed persons across 16 sectors. Unemployment rate stands at 91%.,employment,neutral,CBS_Nepal,https://cbs.nepal/report/243,2025-01-07T23:18:05.323971,2025-11-24T23:18:05.323974,121,0.9250992785354368,0.9651217890857983
CBS_Nepal - Census Report: Social_Welfare Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Social_Welfare Census Analysis 2024 Statistical analysis completed.,social_welfare,neutral,CBS_Nepal,https://cbs.nepal/report/244,2025-07-02T23:18:05.323981,2025-11-24T23:18:05.323984,31,0.9179307462101667,0.935457541652744
CBS_Nepal - Census Report: Infrastructure Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Infrastructure Census Analysis 2024 Statistical analysis completed.,infrastructure,neutral,CBS_Nepal,https://cbs.nepal/report/245,2025-05-12T23:18:05.323991,2025-11-24T23:18:05.323993,31,0.9467083156707922,0.9109927815577992
CBS_Nepal - Census Report: Social_Welfare Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Social_Welfare Census Analysis 2024 Statistical analysis completed.,social_welfare,neutral,CBS_Nepal,https://cbs.nepal/report/246,2025-07-07T23:18:05.324001,2025-11-24T23:18:05.324003,31,0.9045091953082864,0.9255250656703488
CBS_Nepal - Census Report: Environment Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Environment Census Analysis 2024 Statistical analysis completed.,environment,neutral,CBS_Nepal,https://cbs.nepal/report/247,2025-05-30T23:18:05.324010,2025-11-24T23:18:05.324013,31,0.8881035639977309,0.9752362146289122
CBS_Nepal - Census Report: Environment Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Environment Census Analysis 2024 Statistical analysis completed.,environment,neutral,CBS_Nepal,https://cbs.nepal/report/248,2024-12-12T23:18:05.324021,2025-11-24T23:18:05.324024,31,0.9472489262461568,0.9722513124012353
CBS_Nepal - Census Report: Employment Census Analysis 2024,Labor force data indicates substantial growth. 80213 employed persons across 5 sectors. Unemployment rate stands at 95%.,CBS_Nepal Census Report Employment Census Analysis 2024 Labor force data indicates substantial growth. 80213 employed persons across 5 sectors. Unemployment rate stands at 95%.,employment,neutral,CBS_Nepal,https://cbs.nepal/report/249,2025-11-16T23:18:05.324032,2025-11-24T23:18:05.324035,120,0.9201471911702456,0.9032725193231239
CBS_Nepal - Census Report: Environment Census Analysis 2024,Statistical analysis completed.,CBS_Nepal Census Report Environment Census Analysis 2024 Statistical analysis completed.,environment,neutral,CBS_Nepal,https://cbs.nepal/report/250,2025-09-01T23:18:05.324044,2025-11-24T23:18:05.324047,31,0.9197887481392353,0.9665666362462956
CBS_Nepal - Census Report: Health Census Analysis 2024,"Population health indicators show moderate improvement. 54330 health facilities serve 4047905 population. Maternal mortality rate at 62 per 100,000 births.","CBS_Nepal Census Report Health Census Analysis 2024 Population health indicators show moderate improvement. 54330 health facilities serve 4047905 population. Maternal mortality rate at 62 per 100,000 births.",health,neutral,CBS_Nepal,https://cbs.nepal/report/251,2025-05-27T23:18:05.324055,2025-11-24T23:18:05.324058,155,0.9402921803960117,0.9200106894852466
